term;definition;source;info_semantica
entidad de resolución;La entidad de resolución es una institución creada en la Unión Europea para asumir la responsabilidad de resolver situaciones financieras críticas de entidades de crédito o empresas de inversión, siguiendo planes de resolución específicos diseñados para garantizar la estabilidad financiera.;"Propuesta de Reglamento del Parlamento Europeo y del Consejo por el que se modifica el Reglamento (UE) n.º 806/2014 en lo que se refiere a la capacidad de absorción de pérdidas y de recapitalización para las entidades de crédito y las empresas de inversión, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52016PC0851"" target=""_blank"">CELEX:52016PC0851/ES</a>";Variants: entidad de resolución | Domains: FINANCE | Context: Entidad establecida en la Unión identificada por la Junta Única de Resolución [ IATE:3551172 ], de conformidad con el artículo 8 del Reglamento nº 806/2014, como entidad para la que el plan de resolución prevé una acción de resolución | Ref: Propuesta de Reglamento del Parlamento Europeo y del Consejo por el que se modifica el Reglamento (UE) n.º 806/2014 en lo que se refiere a la capacidad de absorción de pérdidas y de recapitalización para las entidades de crédito y las empresas de inversión, CELEX:52016PC0851/ES
cascada contractual;"La ""cascada contractual"" se refiere al orden determinado contractualmente de a quién corresponde asumir las pérdidas para los distintos tramos de títulos estructurados.";Consejo-ES;Variants: cascada contractual | Domains: FINANCE | Context: Orden determinado contractualmente de a quién corresponde asumir las pérdidas para los distintos tramos de títulos estructurados IATE:3511627 . | Ref: Consejo-ES
umbral de margen;El umbral de margen es la máxima cuantía que una exposición pendiente puede alcanzar antes de que una parte tenga el derecho a pedir garantías reales.;"Reglamento (UE) n ° 575/2013 del Parlamento Europeo y del Consejo, de 26 de junio de 2013 , sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, y por el que se modifica el Reglamento (UE) n ° 648/2012, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32013R0575"" target=""_blank"">CELEX:32013R0575/ES</a>";Variants: umbral de margen | Domains: FINANCE | Context: máxima cuantía que una exposición pendiente puede alcanzar antes de que una parte tenga el derecho a pedir garantías reales | Ref: Reglamento (UE) n ° 575/2013 del Parlamento Europeo y del Consejo, de 26 de junio de 2013 , sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, y por el que se modifica el Reglamento (UE) n ° 648/2012, CELEX:32013R0575/ES
otra entidad de importancia sistémica;Otra entidad de importancia sistémica se refiere a una institución financiera cuya magnitud y alcance de operaciones pueden generar efectos significativos en el sistema financiero en caso de insolvencia, aunque no alcance el nivel de influencia global de una entidad de importancia sistémica mundial. Esta categorización está regulada por la Directiva 2013/36/UE y tiene implicaciones importantes para la supervisión prudencial y la gestión de riesgos en el sector financiero. La existencia de este tipo de entidades requiere medidas adicionales de control y regulación para mitigar posibles consecuencias negativas en el sistema financiero en caso de crisis. En resumen, esta definición destaca la importancia de estas instituciones financieras dentro del contexto europeo y su relevancia para la estabilidad del sistema financiero.;"<a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02013L0036-20180709"" target=""_blank"">Directiva 2013/36/UE relativa al acceso a la actividad de las entidades de crédito y a la supervisión prudencial de las entidades de crédito y las empresas de inversión (versión consolidada a 9.7.2018)</a>, art. 131.";Variants: otra entidad de importancia sistémica | Domains: FINANCE | Context: Entidad que, por su tamaño, su importancia para la economía de la Unión o del Estado miembro pertinente, la importancia de sus actividades transfronterizas o su interconexión con el sistema financiero, puede causar problemas sistémicos en caso de quiebra, pero que no reúne las condiciones para ser calificada como entidad de importancia sistémica mundial . | Ref: Directiva 2013/36/UE relativa al acceso a la actividad de las entidades de crédito y a la supervisión prudencial de las entidades de crédito y las empresas de inversión (versión consolidada a 9.7.2018) , art. 131.
hipoteca vitalicia;La hipoteca vitalicia es un tipo de préstamo respaldado por el valor de un bien inmueble en el que el propietario del bien recibe una renta hasta su muerte o traslado a otra residencia, momento en que el prestador recupera lo invertido mediante la venta de la propiedad. La cuantía de la renta depende del valor del bien inmobiliario y de la proporción dada como prenda del préstamo.;Consejo-ES;Variants: hipoteca vitalicia | Domains: FINANCE | Context: Un tipo de hipoteca inversa IATE:109487 . Se trata de un préstamo respaldado por el valor de un bien inmueble, en el que el propietario del bien recibe una renta (generalmente mensual) hasta su muerte o su traslado a otra residencia, momento en que el prestador recupera lo invertido mediante la venta de la propiedad. La cuantía de la renta depende del valor del bien inmobiliario y de la proporción de este (que puede no ser el total) dada como prenda del préstamo. El término no existe en el ordenamiento jurídico español. En otros ordenamientos jurídicos hay más tipos de hipotecas inversas, por lo que hay que distinguirlas. | Ref: Consejo-ES
préstamo con cesión del quinto del sueldo;"El término ""préstamo con cesión del quinto del sueldo"" se refiere a un tipo de préstamo personal ofrecido por algunos bancos italianos a trabajadores asalariados, que se caracteriza por ser reembolsable a través de una retención mensual automática sobre el sueldo del prestatario, cuyo monto no supera la quinta parte de sus ingresos. Este tipo de préstamo está específicamente diseñado para empleados del sector público o con contratos laborales de duración indeterminada.";"Sitio web del banco italiano Banca Sistema ˃ <a href=""https://bancasistema.it/salary-pension-backed-loans"" target=""_blank"">CQS / CQP<time datetime=""18.5.2020""> (18.5.2020)</time></a>";Variants: préstamo con cesión del quinto del sueldo | Domains: FINANCE | Context: Tipo de préstamo personal que los bancos italianos ofrecen a trabajadores asalariados con contrato de trabajo de duración indeterminada y, sobre todo, a empleados del sector público, que se reembolsa mediante una retención mensual automática sobre el sueldo no superior a la quinta parte de este. | Ref: Sitio web del banco italiano Banca Sistema ˃ CQS / CQP (18.5.2020)
supervisor financiero de la lucha contra el blanqueo de capitales y la financiación del terrorismo;Supervisor financiero de la lucha contra el blanqueo de capitales y la financiación del terrorismo:;COM-ES a partir de diversas fuentes [15.11.2017].;Variants: supervisor financiero de la lucha contra el blanqueo de capitales y la financiación del terrorismo | Domains: FINANCE | Context: Autoridad responsable de la supervisión de las entidades financieras en lo que respecta a la prevención del blanqueo de capitales y la financiación del terrorismo. | Ref: COM-ES a partir de diversas fuentes [15.11.2017].
solvencia;Capacidad para hacer frente a las deudas contraídas. Capacidad de pagar las deudas a su vencimiento. Se mide por la relación entre activo y pasivo circulante.;"<p>Glosario de la Bolsa de Madrid <a href=""http://www.bolsamadrid.es/esp/bolsamadrid/cursos/dicc/s.asp"" target=""_blank"">http://www.bolsamadrid.es/esp/bolsamadrid/cursos/dicc/s.asp</a> </p>Mochón Morcillo, F. e Isidro Aparicio, R.: Dicc. de términos financieros y de inversión, 2.ª ed., McGraw-Hill, Madrid, 1998<br>Diccionario Lid de Economía y Empresa, Lid, Madrid, 2007";Variants: solvencia | Domains: FINANCE | Context: Capacidad para hacer frente a las deudas contraídas. Capacidad de pagar las deudas a su vencimiento. Se mide por la relación entre activo IATE:792386 y pasivo circulante IATE:152147 , por ejemplo, con la prueba ácida IATE:1683548 . Su opuesto es la insolvencia IATE:1071847 . | Ref: Glosario de la Bolsa de Madrid http://www.bolsamadrid.es/esp/bolsamadrid/cursos/dicc/s.asp Mochón Morcillo, F. e Isidro Aparicio, R.: Dicc. de términos financieros y de inversión, 2.ª ed., McGraw-Hill, Madrid, 1998 Diccionario Lid de Economía y Empresa, Lid, Madrid, 2007
capital económico;El capital económico es la cantidad mínima de recursos propios que las entidades financieras deben mantener para cubrir posibles pérdidas y evitar la quiebra, siendo este valor determinado por la probabilidad de ocurrencia de dichas pérdidas.;"Revista Española de Financiación y Contabilidad, Vol. XXXVII, n.º 136 (octubre-diciembre 2007, Cardone Riportella, C. y Trujillo Ponce, A.: Efectos del aval de las SGR en la Financiación de las PYME y los requerimientos de capital de Basilea II, punto 2, nota 6 <a href=""http://aeca.es/pub/refc/articulos.php?id=1060"" target=""_blank"">http://aeca.es/pub/refc/articulos.php?id=1060</a>";Variants: capital económico | Domains: FINANCE | Context: Nivel de recursos propios con el que las entidades financieras deben contar para que, con una probabilidad relacionada con el rating objetivo deseado por la entidad, al cabo de un año, las posibles pérdidas derivadas de los diferentes tipos de riesgo que puedan sufrir no supongan su quiebra. | Ref: Revista Española de Financiación y Contabilidad, Vol. XXXVII, n.º 136 (octubre-diciembre 2007, Cardone Riportella, C. y Trujillo Ponce, A.: Efectos del aval de las SGR en la Financiación de las PYME y los requerimientos de capital de Basilea II, punto 2, nota 6 http://aeca.es/pub/refc/articulos.php?id=1060
colchón para otras entidades de importancia sistémica;"""No hay información suficiente para definir el término.""";"Consejo-ES, a partir del artículo 131.5 <em>bis</em> de la <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX%3A02013L0036-20201229"" target=""_blank"">Directiva (UE) 2013/36 relativa al acceso a la actividad de las entidades de crédito y a la supervisión prudencial de las entidades de crédito y las empresas de inversión</a> (DO L 176 de 27.6.2013, p. 338) (texto consolidado a 29.12.2020).";Variants: colchón para otras entidades de importancia sistémica | Domains: FINANCE | Context: Colchón de capital de nivel 1 ordinario que la autoridad competente o designada puede obligar a mantener a una entidad financiera, además de los demás requerimientos de capital, si dicha entidad pertenece a la categoría de otras entidades de importancia sistémica | Ref: Consejo-ES, a partir del artículo 131.5 bis de la Directiva (UE) 2013/36 relativa al acceso a la actividad de las entidades de crédito y a la supervisión prudencial de las entidades de crédito y las empresas de inversión (DO L 176 de 27.6.2013, p. 338) (texto consolidado a 29.12.2020).
mercado profundo;"No hay información suficiente para definir el término. Si tienes más contexto o información, estaré encantado de ayudarte. Sin embargo, según lo proporcionado, parece que el término ""mercado profundo"" está relacionado con el contexto de la finanza y se refiere a un mercado donde se pueden realizar operaciones con una gran cantidad de instrumentos financieros sin afectar significativamente sus precios. Esto sugiere una relación con la liquidez y la eficiencia de los mercados financieros.";"Reglamento Delegado (UE) 2015/35, por el que se completa la Directiva 2009/138/CE del Parlamento Europeo y del Consejo sobre el acceso a la actividad de seguro y de reaseguro y su ejercicio (Solvencia II), art. 1.32 (DO L 12/2015, p. 1) <a href=""http://eur-lex.europa.eu/legal-content/ES/ALL/?uri=CELEX:32015R0035"" target=""_blank"">http://eur-lex.europa.eu/legal-content/ES/ALL/?uri=CELEX:32015R0035</a>";Variants: mercado profundo | Domains: FINANCE | Context: Un mercado en el que pueden efectuarse operaciones que impliquen una gran cantidad de instrumentos financieros sin que ello afecte significativamente al precio de los instrumentos. | Ref: Reglamento Delegado (UE) 2015/35, por el que se completa la Directiva 2009/138/CE del Parlamento Europeo y del Consejo sobre el acceso a la actividad de seguro y de reaseguro y su ejercicio (Solvencia II), art. 1.32 (DO L 12/2015, p. 1) http://eur-lex.europa.eu/legal-content/ES/ALL/?uri=CELEX:32015R0035
requisito de liquidez;El requisito de liquidez hace referencia a la obligación de las entidades de crédito de mantener activos líquidos de un tipo y valor determinados que puedan utilizarse para hacer frente a las salidas netas de liquidez durante 30 días en situaciones de grave tensión.;"Reglamento (UE) n.° 575/2013, sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, art. 412.1 (DO L 176/2013, p. 1) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32013R0575"" target=""_blank"">CELEX:32013R0575/ES</a>";Variants: requisito de liquidez | Domains: FINANCE | Context: Obligación de las entidades de crédito de mantener activos líquidos (de un tipo y por un valor determinados) que puedan utilizar, en una situación de grave tensión, para hacer frente durante 30 días a las salidas netas de liquidez. | Ref: Reglamento (UE) n.° 575/2013, sobre los requisitos prudenciales de las entidades de crédito y las empresas de inversión, art. 412.1 (DO L 176/2013, p. 1) CELEX:32013R0575/ES
Directivas sobre Requisitos de Capital;"""Requerimiento mínimo de capital económico que debe poseer una entidad financiera para cubrir los riesgos crediticios asociados a sus activos.""";"Consejo-ES a partir de diversas fuentes, en particular el <a href=""https://ec.europa.eu/commission/presscorner/detail/en/IP_05_1250"" target=""_blank"">comunicado de prensa IP/05/1250 de la Comisión Europea de 11.10.2005<time datetime=""29.4.2021""> (29.4.2021)</time></a> (en inglés).";Variants: Directivas sobre Requisitos de Capital | Domains: FINANCE | Context: Término genérico utilizado en su origen para designar los dos actos jurídicos hoy derogados con los que se estableció un primer marco jurídico de la Unión Europea para regular el sector bancario de conformidad con el Acuerdo de Basilea II , a saber: - la Directiva 2006/48/CE del Parlamento Europeo y del Consejo relativa al acceso a la actividad de las entidades de crédito y a su ejercicio (refundición) (DO L 177 de 30.6.2006, p. 1) - la Directiva 2006/49/CE del Parlamento Europeo y del Consejo sobre la adecuación del capital de las empresas de inversión y las entidades de crédito (refundición) (DO L 177 de 30.6.2006, p. 201), Este primer marco jurídico —que se denomina a veces « paquete DRC I » para distinguirlo de sus sucesivas modificaciones— se modificó en 2009 con el marco denominado « DRC II » y en 2010 con la Directiva « DRC III », y se sustituyó en 2013 por el « paquete DRC IV/RRC » (Directiva 2013/36/UE y Reglamento (UE) n.º 2013/575). | Ref: Consejo-ES a partir de diversas fuentes, en particular el comunicado de prensa IP/05/1250 de la Comisión Europea de 11.10.2005 (29.4.2021) (en inglés).
necesidad de liquidez;La necesidad de liquidez hace referencia a la obligación de las entidades de crédito de mantener activos líquidos que puedan ser utilizados para atender a las salidas netas de liquidez durante un período determinado, generalmente 30 días, en situaciones de grave tensión financiera. Esta necesidad surge como resultado de la obligación de las entidades de crédito de cumplir con sus compromisos financieros y mantener su capacidad para hacer frente a las demandas de liquidez de sus clientes y acreedores.;"Consejo-ES, a partir de la <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52015PC0586"" target=""_blank"">propuesta de Reglamento del Parlamento Europeo y del Consejo por el que se modifica el Reglamento (UE) n.º 806/2014 a fin de establecer un Sistema Europeo de Garantía de Depósitos</a> [doc. COM(2015) 586 de la Comisión], nuevo art. 41 <i>septies</i>.";Variants: necesidad de liquidez | Domains: FINANCE | Context: En la etapa de coaseguro y la etapa de seguro pleno del Sistema Europeo de Seguro de Depósitos , importe total de los depósitos con cobertura de la entidad de crédito en dificultades en el momento en que se produce un evento de desembolso, o importe de la contribución a una resolución requerido por la autoridad de resolución. | Ref: Consejo-ES, a partir de la propuesta de Reglamento del Parlamento Europeo y del Consejo por el que se modifica el Reglamento (UE) n.º 806/2014 a fin de establecer un Sistema Europeo de Garantía de Depósitos [doc. COM(2015) 586 de la Comisión], nuevo art. 41 septies .
método estándar simplificado para el riesgo de crédito de contraparte;El método estándar simplificado para el riesgo de crédito de contraparte es un procedimiento simplificado para calcular el valor de exposición al riesgo de crédito de contraparte, utilizado por entidades financieras que encuentran el método estándar demasiado complejo. Este método está diseñado para aplicarse a derivados OTC, derivados negociados en mercados organizados y operaciones con liquidación diferida, siempre que se cumplan ciertas condiciones. El objetivo es proporcionar una forma más sencilla de calcular el riesgo de crédito de contraparte, especialmente para entidades que ya utilizan el método de valoración a precios de mercado.;"Consejo-ES, a partir de diversas fuentes, en particular el considerando 35 del <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:02019R0876-20190607"" target=""_blank"">Reglamento (UE) 2019/876 por el que se modifica el Reglamento (UE) n.º 575/2013 en lo que se refiere a la ratio de apalancamiento, la ratio de financiación estable neta, los requisitos de fondos propios y pasivos admisibles, el riesgo de crédito de contraparte, el riesgo de mercado, las exposiciones a entidades de contrapartida central, las exposiciones a organismos de inversión colectiva, las grandes exposiciones y los requisitos de presentación y divulgación de información</a>.";Variants: método estándar simplificado para el riesgo de crédito de contraparte | Domains: FINANCE | Context: Método de cálculo del valor de exposición al riesgo de crédito de contraparte que pueden utilizar, para los derivados OTC, los derivados negociados en mercados organizados y las operaciones con liquidación diferida, aquellas entidades financieras que emplean actualmente el método de valoración a precios de mercado para las cuales el método estándar resulta demasiado complicado, siempre que cumplan determinadas condiciones. | Ref: Consejo-ES, a partir de diversas fuentes, en particular el considerando 35 del Reglamento (UE) 2019/876 por el que se modifica el Reglamento (UE) n.º 575/2013 en lo que se refiere a la ratio de apalancamiento, la ratio de financiación estable neta, los requisitos de fondos propios y pasivos admisibles, el riesgo de crédito de contraparte, el riesgo de mercado, las exposiciones a entidades de contrapartida central, las exposiciones a organismos de inversión colectiva, las grandes exposiciones y los requisitos de presentación y divulgación de información .
punto de entrada único;"No hay información suficiente para definir el término. Sin embargo, dado que el contexto se refiere a finanzas, puedo intentar proporcionar una posible interpretación basada en el concepto de ""punto de entrada"" y su uso en este campo. En este sentido, podríamos considerar que un ""punto de entrada único"" podría referirse a un solo acceso o canal a través del cual se puede acceder a un sistema, servicio o proceso financiero, en lugar de tener múltiples puntos de entrada diferentes. Esto podría ser relevante en contextos como la resolución de problemas financieros, donde una sola autoridad de resolución maneja todo el proceso de resolución para una empresa matriz o una entidad objeto de supervisión consolidada.";"Reglamento Delegado (UE) 2016/1075 de la Comisión, de 23 de marzo de 2016, que completa la Directiva 2014/59/UE del Parlamento Europeo y del Consejo en lo relativo a las normas técnicas de regulación que especifican el contenido de los planes de reestructuración, los planes de resolución y los planes de resolución de grupos, los criterios mínimos que la autoridad competente debe evaluar en lo que respecta a los planes de reestructuración y planes de reestructuración de grupos, las condiciones para la ayuda financiera de grupo, los requisitos relativos a los valoradores independientes, el reconocimiento contractual de las competencias de amortización y de conversión, el procedimiento en relación con los requisitos de notificación y el anuncio de suspensión y el contenido de los mismos, y el funcionamiento operativo de los colegios de autoridades de resolución, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32016R1075"" target=""_blank"">CELEX:32016R1075/ES</a> [16.2.2017]";Variants: punto de entrada único | Domains: FINANCE | Context: Toda estrategia de resolución que comporte la aplicación de competencias de resolución, por una única autoridad de resolución, a nivel de una única empresa matriz o de una única entidad objeto de supervisión consolidada. | Ref: Reglamento Delegado (UE) 2016/1075 de la Comisión, de 23 de marzo de 2016, que completa la Directiva 2014/59/UE del Parlamento Europeo y del Consejo en lo relativo a las normas técnicas de regulación que especifican el contenido de los planes de reestructuración, los planes de resolución y los planes de resolución de grupos, los criterios mínimos que la autoridad competente debe evaluar en lo que respecta a los planes de reestructuración y planes de reestructuración de grupos, las condiciones para la ayuda financiera de grupo, los requisitos relativos a los valoradores independientes, el reconocimiento contractual de las competencias de amortización y de conversión, el procedimiento en relación con los requisitos de notificación y el anuncio de suspensión y el contenido de los mismos, y el funcionamiento operativo de los colegios de autoridades de resolución, CELEX:32016R1075/ES [16.2.2017]
financiamiento de contrapartida;El financiamiento de contrapartida es una estrategia de financiación en la que se busca la correspondencia entre los flujos de efectivo de activo y de pasivo que llegan a vencimiento al mismo tiempo. Esta estrategia tiene como objetivo equilibrar los flujos de dinero entrantes y salientes para minimizar los riesgos asociados con la liquidez y la gestión de la tesorería. El financiamiento de contrapartida es comúnmente utilizado en la gestión financiera de empresas y organizaciones para optimizar su flujo de efectivo y reducir los costos de financiación.;"Consejo-ES, a partir del art. 3.15 de la <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32019L2162"" target=""_blank"">Directiva (UE) 2019/2162 sobre la emisión y la supervisión pública de bonos garantizados </a> y el considerando 1 del <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32014R0523"" target=""_blank"">Reglamento Delegado (UE) n.° 523/2014 por el que se complementa el Reglamento (UE) n.° 575/2013 en lo que respecta a las normas técnicas de regulación para determinar qué es lo que constituye la estrecha correspondencia entre el valor de los bonos garantizados de una entidad y el valor de sus activos. </a>";Variants: financiamiento de contrapartida | Domains: FINANCE | Context: Estrategia de financiación en el que se busca la correspondencia entre los flujos de efectivo de activo y de pasivo que llegan a vencimiento al mismo tiempo. | Ref: Consejo-ES, a partir del art. 3.15 de la Directiva (UE) 2019/2162 sobre la emisión y la supervisión pública de bonos garantizados y el considerando 1 del Reglamento Delegado (UE) n.° 523/2014 por el que se complementa el Reglamento (UE) n.° 575/2013 en lo que respecta a las normas técnicas de regulación para determinar qué es lo que constituye la estrecha correspondencia entre el valor de los bonos garantizados de una entidad y el valor de sus activos.
originador;"El término ""originador"" hace referencia a la entidad o persona que inicia o genera algo, como un mensaje, un acuerdo o una exposición financiera. En el contexto de la tecnología de tratamiento de mensajes, el originador es el usuario que envía un mensaje o sonda, mientras que en el ámbito financiero, puede ser una entidad que crea obligaciones u obligaciones potenciales o que adquiere y titula exposiciones financieras.";CCITT, Libro Azul, Recs.F. 400, X. 400;Variants: originador | Domains: FINANCE | Context: en el contexto de tratamiento de mensajes, el usuario (pero no la lista de distribución) que es la fuente final de un mensaje o sonda | Ref: CCITT, Libro Azul, Recs.F. 400, X. 400
cartera con bajo nivel de incumplimientos;"La definición del término ""cartera con bajo nivel de incumplimientos"" no está disponible debido a la falta de información específica en el contexto proporcionado. Sin embargo, se puede inferir que se refiere a una categorización financiera utilizada para describir un conjunto de cuentas o préstamos que tienen un bajo nivel de incumplimientos o impagos. Esto podría estar relacionado con la solvencia de los deudores, lo que sugiere que la definición podría involucrar la capacidad de pago de los clientes o prestatarios.";"Banco de Santander, <i>Informe con relevancia prudencial</i>, 2010, Anexo II, Glosario, <a href=""http://www.santander.com/csgs/StaticBS?blobcol=urldata&amp;blobheadername1=content-type&amp;blobheadername2=Content-Disposition&amp;blobheadername3=appID&amp;blobheadervalue1=application%2Fpdf&amp;blobheadervalue2=inline%3Bfilename%3D496%5C57%5CEjercicio+2010.pdf&amp;blobheadervalue3=santander.wc.CFWCSancomQP01&amp;blobkey=id&amp;blobtable=MungoBlobs&amp;blobwhere=1278680775496&amp;ssbinary=true"" target=""_blank"">http://www.santander.com/csgs/StaticBS?blobcol=urldata&amp;blobheadername1=content-type&amp;blobheadername2=Content-Disposition&amp;blobheadername3=appID&amp;blobheadervalue1=application%2Fpdf&amp;blobheadervalue2=inline%3Bfilename%3D496%5C57%5CEjercicio+2010.pdf&amp;blobheadervalue3=santander.wc.CFWCSancomQP01&amp;blobkey=id&amp;blobtable=MungoBlobs&amp;blobwhere=1278680775496&amp;ssbinary=true</a> [7.9.2015]";Variants: cartera con bajo nivel de incumplimientos | Domains: FINANCE | Context: --- | Ref: Banco de Santander, Informe con relevancia prudencial , 2010, Anexo II, Glosario, http://www.santander.com/csgs/StaticBS?blobcol=urldata&blobheadername1=content-type&blobheadername2=Content-Disposition&blobheadername3=appID&blobheadervalue1=application%2Fpdf&blobheadervalue2=inline%3Bfilename%3D496%5C57%5CEjercicio+2010.pdf&blobheadervalue3=santander.wc.CFWCSancomQP01&blobkey=id&blobtable=MungoBlobs&blobwhere=1278680775496&ssbinary=true [7.9.2015]
fondos propios de base;"""Fondos propios de base"" son los elementos del capital que deben estar disponibles inmediatamente y sin restricciones para cubrir pérdidas en cualquier momento, y que tienen una mayor calidad que los fondos propios complementarios. Estos fondos son fundamentales para las entidades de crédito y están diseñados para proporcionar estabilidad financiera durante períodos de estrés o crisis. En resumen, son los recursos básicos de una entidad de crédito que permiten mantener su solvencia y seguir operando con normalidad en caso de pérdidas importantes.";"<a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32006L0048"" target=""_blank"">Directiva 2006/48/CE relativa al acceso a la actividad de las entidades de crédito y a su ejercicio (refundición) (disposición derogada)</a>, considerandos 29 y 30.";Variants: fondos propios de base | Domains: FINANCE | Context: Elementos del capital que han de estar a disposición de la entidad de crédito, de forma inmediata y sin restricciones, para cubrir pérdidas en cuanto estas se produzcan, y que son de mayor calidad que los fondos propios complementarios (11.5.2020) . | Ref: Directiva 2006/48/CE relativa al acceso a la actividad de las entidades de crédito y a su ejercicio (refundición) (disposición derogada) , considerandos 29 y 30.
tipo de interés marginal;El tipo de interés marginal es el tipo de interés al que se agota el volumen que se adjudica en una subasta.;"1.Institution: ECB; Title: The Single Monetary in Stage Three - Annex 2: Glossary; Publication Year: 2000; Publication Month: November;";"Variants: tipo de interés marginal | Domains: FINANCE | Context: 1.tipo de interés al que se agota el volumen que se adjudica en una subasta. | Ref: 1.Institution: ECB; Title: The Single Monetary in Stage Three - Annex 2: Glossary; Publication Year: 2000; Publication Month: November;"
activo de nivel 1;El activo de nivel 1 se refiere a un activo con alta liquidez y calidad crediticia que una entidad financiera debe mantener como parte de su fondo de activos líquidos para cumplir con los requisitos de cobertura de liquidez.;"<p>Consejo-ES a partir de diversas fuentes, en particular:</p><p>- Comité de Supervisión Bancaria de Basilea: <a href=""https://www.bis.org/publ/bcbs238_es.pdf"" target=""_blank"">«Basilea III: Coeficiente de cobertura de liquidez y herramientas de seguimiento del riesgo de liquidez» (enero de 2013)<time datetime=""20.5.2020""> (20.5.2020)</time></a></p><p>- Síntesis de la legislación de la UE: <a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=legissum:4370932"" target=""_blank"">Requisitos de cobertura de liquidez aplicables a las entidades de crédito<time datetime=""20.5.2020""> (20.5.2020)</time></a>.</p>";Variants: activo de nivel 1 | Domains: FINANCE | Context: Activo de máxima liquidez y calidad crediticia de entre los que una entidad de crédito debe destinar al cumplimiento del requisito de cobertura de liquidez . Sumados a los activos de nivel 2 , los activos de nivel 1 forman el fondo de activos líquidos de alta calidad que constituye el numerador del coeficiente de cobertura de liquidez . | Ref: Consejo-ES a partir de diversas fuentes, en particular: - Comité de Supervisión Bancaria de Basilea: «Basilea III: Coeficiente de cobertura de liquidez y herramientas de seguimiento del riesgo de liquidez» (enero de 2013) (20.5.2020) - Síntesis de la legislación de la UE: Requisitos de cobertura de liquidez aplicables a las entidades de crédito (20.5.2020) .
capital hipotético;El capital hipotético es el nivel de capital necesario para cubrir las posibles pérdidas de una entidad financiera en caso de que una contraparte central (ECC) no cumpla con sus obligaciones de pago.;"<p>Comité de Supervisión Bancaria de Basilea: <a href=""https://www.bis.org/publ/bcbs227.pdf"" target=""_blank""><em>Capital requirements for bank exposures to central counterparties</em><time datetime=""11.5.2020""> (11.5.2020)</time></a></p>";Variants: capital hipotético | Domains: FINANCE | Context: En el marco de Basilea, cálculo de los requisitos de capital aplicables a una entidad de contrapartida central (ECC) que se efectúa con el único objeto de determinar la capitalización de las aportaciones de cada miembro compensador al fondo para impagos . No corresponde, por tanto, a los requisitos de capital efectivamente aplicables a la ECC. | Ref: Comité de Supervisión Bancaria de Basilea: Capital requirements for bank exposures to central counterparties (11.5.2020)
activo improductivo;Un activo improductivo es un activo que no genera ingresos financieros.;"Consejo-ES basado en <a href=""http://www.camelsr.com/ProductosyServicios/Earnings.aspx"" target=""_blank"">http://www.camelsr.com/ProductosyServicios/Earnings.aspx</a> y <a href=""http://www.expansion.com/diccionario-economico/activo-bancario.html"" target=""_blank"">http://www.expansion.com/diccionario-economico/activo-bancario.html</a>";Variants: activo improductivo | Domains: FINANCE | Context: Para los bancos, los créditos son activos. Un activo no rentable o improductivo es aquel que no genera ingresos financieros (intereses, devolución de capital, provisiones). | Ref: Consejo-ES basado en http://www.camelsr.com/ProductosyServicios/Earnings.aspx y http://www.expansion.com/diccionario-economico/activo-bancario.html
exposición de deuda;La exposición de deuda es la medida en que una entidad o un país corre el riesgo de sufrir pérdidas por haber concedido préstamos o contraído compromisos de préstamo importantes que podrían no reembolsarse.;"Consejo-ES; véase Comité de Supervisión Bancaria de Basilea: Convergencia internacional de medidas y normas de capital - Marco revisado, notas 28 y 262 <a href=""http://www.bis.org/publ/bcbs128_es.pdf"" target=""_blank"">http://www.bis.org/publ/bcbs128_es.pdf</a>";"Variants: exposición de deuda | Domains: FINANCE | Context: Exposición IATE:922489 generada por la tenencia de instrumentos de deuda IATE:761216 . Refleja la medida en que una entidad o un país corre el riesgo de sufrir pérdidas por haber concedido préstamos o contraído compromisos de préstamo importantes que podrían no reembolsarse. | Ref: Consejo-ES; véase Comité de Supervisión Bancaria de Basilea: Convergencia internacional de medidas y normas de capital - Marco revisado, notas 28 y 262 http://www.bis.org/publ/bcbs128_es.pdf"
